nli_nr,persona_nr,name,premise,hypo,inneu,inent,incon,final,inentro,entrolevel,persona,outentail,outcon,outneu,age,gender,nationality,education
5,8,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 30-year-old Black male with a high school education.,100,3,17,30,male,black,highschool
5,9,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 30-year-old Black male with a college education.,105,1,14,30,male,black,college
5,10,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 30-year-old Black male with a graduate school education.,95,6,19,30,male,black,graduateschool
5,11,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 30-year-old Black female with a high school education.,96,7,17,30,female,black,highschool
5,12,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 30-year-old Black female with a college education.,102,0,18,30,female,black,college
5,13,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 30-year-old Black female with a graduate school education.,96,7,17,30,female,black,graduateschool
5,14,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 30-year-old Asian male with a high school education.,96,5,19,30,male,asian,highschool
5,15,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 30-year-old Asian male with a college education.,102,1,17,30,male,asian,college
5,16,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 30-year-old Asian male with a graduate school education.,92,4,24,30,male,asian,graduateschool
5,17,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 30-year-old Asian female with a high school education.,93,6,21,30,female,asian,highschool
5,18,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 30-year-old Asian female with a college education.,103,1,16,30,female,asian,college
5,19,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 30-year-old Asian female with a graduate school education.,99,2,19,30,female,asian,graduateschool
5,20,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old White male with a high school education.,88,10,22,50,male,white,highschool
5,21,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old White male with a college education.,98,4,18,50,male,white,college
5,22,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old White male with a graduate school education.,93,5,22,50,male,white,graduateschool
5,23,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old White female with a high school education.,91,11,18,50,female,white,highschool
5,24,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old White female with a college education.,99,4,17,50,female,white,college
5,25,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old White female with a graduate school education.,91,8,21,50,female,white,graduateschool
5,26,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old Black male with a high school education.,98,6,16,50,male,black,highschool
5,27,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old Black male with a college education.,96,5,19,50,male,black,college
5,28,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old Black male with a graduate school education.,99,5,16,50,male,black,graduateschool
5,29,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old Black female with a high school education.,89,8,23,50,female,black,highschool
5,30,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old Black female with a college education.,100,5,15,50,female,black,college
5,31,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old Black female with a graduate school education.,91,9,20,50,female,black,graduateschool
5,32,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old Asian male with a high school education.,97,6,17,50,male,asian,highschool
5,33,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old Asian male with a college education.,100,4,16,50,male,asian,college
5,34,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old Asian male with a graduate school education.,97,2,21,50,male,asian,graduateschool
5,35,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old Asian female with a high school education.,91,7,22,50,female,asian,highschool
5,36,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old Asian female with a college education.,92,5,23,50,female,asian,college
5,37,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 50-year-old Asian female with a graduate school education.,91,7,22,50,female,asian,graduateschool
5,38,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old White male with a high school education.,89,4,27,70,male,white,highschool
5,39,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old White male with a college education.,98,4,18,70,male,white,college
5,40,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old White male with a graduate school education.,98,3,19,70,male,white,graduateschool
5,41,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old White female with a high school education.,90,7,23,70,female,white,highschool
5,42,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old White female with a college education.,95,5,20,70,female,white,college
5,43,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old White female with a graduate school education.,96,4,20,70,female,white,graduateschool
5,44,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old Black male with a high school education.,95,5,20,70,male,black,highschool
5,45,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old Black male with a college education.,95,7,18,70,male,black,college
5,46,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old Black male with a graduate school education.,87,11,22,70,male,black,graduateschool
5,47,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old Black female with a high school education.,91,5,24,70,female,black,highschool
5,48,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old Black female with a college education.,98,4,18,70,female,black,college
5,49,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old Black female with a graduate school education.,87,5,28,70,female,black,graduateschool
5,50,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old Asian male with a high school education.,94,5,21,70,male,asian,highschool
5,51,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old Asian male with a college education.,99,2,19,70,male,asian,college
5,52,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old Asian male with a graduate school education.,88,8,24,70,male,asian,graduateschool
5,53,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old Asian female with a high school education.,94,5,21,70,female,asian,highschool
5,54,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old Asian female with a college education.,91,6,23,70,female,asian,college
5,55,GrayDog,A gray dog with blue eyes laying on a bright blue carpet while chewing on something.,A gray dog is chewing a toy.,89,11,0,n,0.49991596,Low,You are a 70-year-old Asian female with a graduate school education.,90,5,25,70,female,asian,graduateschool
6,1,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,.,89,7,24,,,,
6,2,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old White male with a high school education.,58,30,32,30,male,white,highschool
6,3,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old White male with a college education.,69,19,32,30,male,white,college
6,4,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old White male with a graduate school education.,67,19,34,30,male,white,graduateschool
6,5,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old White female with a high school education.,58,35,27,30,female,white,highschool
6,6,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old White female with a college education.,66,22,32,30,female,white,college
6,7,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old White female with a graduate school education.,60,29,31,30,female,white,graduateschool
6,8,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old Black male with a high school education.,78,17,25,30,male,black,highschool
6,9,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old Black male with a college education.,91,9,20,30,male,black,college
6,10,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old Black male with a graduate school education.,79,15,26,30,male,black,graduateschool
6,11,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old Black female with a high school education.,64,22,34,30,female,black,highschool
6,12,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old Black female with a college education.,72,27,21,30,female,black,college
6,13,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old Black female with a graduate school education.,59,24,37,30,female,black,graduateschool
6,14,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old Asian male with a high school education.,65,22,33,30,male,asian,highschool
6,15,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old Asian male with a college education.,70,21,29,30,male,asian,college
6,16,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old Asian male with a graduate school education.,81,13,26,30,male,asian,graduateschool
6,17,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old Asian female with a high school education.,61,31,28,30,female,asian,highschool
6,18,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old Asian female with a college education.,70,20,30,30,female,asian,college
6,19,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 30-year-old Asian female with a graduate school education.,81,17,22,30,female,asian,graduateschool
6,20,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old White male with a high school education.,71,20,29,50,male,white,highschool
6,21,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old White male with a college education.,83,10,27,50,male,white,college
6,22,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old White male with a graduate school education.,69,20,31,50,male,white,graduateschool
6,23,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old White female with a high school education.,68,22,30,50,female,white,highschool
6,24,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old White female with a college education.,65,27,28,50,female,white,college
6,25,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old White female with a graduate school education.,62,23,35,50,female,white,graduateschool
6,26,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old Black male with a high school education.,84,14,22,50,male,black,highschool
6,27,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old Black male with a college education.,86,14,20,50,male,black,college
6,28,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old Black male with a graduate school education.,88,13,19,50,male,black,graduateschool
6,29,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old Black female with a high school education.,67,24,29,50,female,black,highschool
6,30,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old Black female with a college education.,67,33,20,50,female,black,college
6,31,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old Black female with a graduate school education.,63,29,28,50,female,black,graduateschool
6,32,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old Asian male with a high school education.,85,16,19,50,male,asian,highschool
6,33,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old Asian male with a college education.,75,12,33,50,male,asian,college
6,34,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old Asian male with a graduate school education.,72,22,26,50,male,asian,graduateschool
6,35,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old Asian female with a high school education.,64,29,27,50,female,asian,highschool
6,36,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old Asian female with a college education.,78,21,21,50,female,asian,college
6,37,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 50-year-old Asian female with a graduate school education.,73,25,22,50,female,asian,graduateschool
6,38,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old White male with a high school education.,69,18,33,70,male,white,highschool
6,39,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old White male with a college education.,76,14,30,70,male,white,college
6,40,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old White male with a graduate school education.,70,14,36,70,male,white,graduateschool
6,41,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old White female with a high school education.,65,28,27,70,female,white,highschool
6,42,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old White female with a college education.,76,18,26,70,female,white,college
6,43,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old White female with a graduate school education.,75,19,26,70,female,white,graduateschool
6,44,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old Black male with a high school education.,80,18,22,70,male,black,highschool
6,45,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old Black male with a college education.,83,15,22,70,male,black,college
6,46,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old Black male with a graduate school education.,92,9,19,70,male,black,graduateschool
6,47,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old Black female with a high school education.,80,19,21,70,female,black,highschool
6,48,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old Black female with a college education.,73,14,33,70,female,black,college
6,49,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old Black female with a graduate school education.,74,20,26,70,female,black,graduateschool
6,50,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old Asian male with a high school education.,81,13,26,70,male,asian,highschool
6,51,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old Asian male with a college education.,83,9,28,70,male,asian,college
6,52,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old Asian male with a graduate school education.,83,18,19,70,male,asian,graduateschool
6,53,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old Asian female with a high school education.,72,16,32,70,female,asian,highschool
6,54,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old Asian female with a college education.,77,24,19,70,female,asian,college
6,55,ManCoffee,A man in a black jacket and blue jeans is holding a white coffee cup.,A man is about to take a sip of coffee from his white coffee mug.,86,11,3,n,0.68918215,Medium,You are a 70-year-old Asian female with a graduate school education.,73,23,24,70,female,asian,graduateschool
7,1,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,.,113,0,7,,,,
7,2,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old White male with a high school education.,120,0,0,30,male,white,highschool
7,3,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old White male with a college education.,120,0,0,30,male,white,college
7,4,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old White male with a graduate school education.,115,0,5,30,male,white,graduateschool
7,5,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old White female with a high school education.,93,13,14,30,female,white,highschool
7,6,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old White female with a college education.,104,10,6,30,female,white,college
7,7,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old White female with a graduate school education.,64,50,6,30,female,white,graduateschool
7,8,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old Black male with a high school education.,117,0,3,30,male,black,highschool
7,9,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old Black male with a college education.,117,0,3,30,male,black,college
7,10,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old Black male with a graduate school education.,116,0,4,30,male,black,graduateschool
7,11,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old Black female with a high school education.,67,37,16,30,female,black,highschool
7,12,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old Black female with a college education.,56,47,17,30,female,black,college
7,13,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old Black female with a graduate school education.,40,61,19,30,female,black,graduateschool
7,14,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old Asian male with a high school education.,116,0,4,30,male,asian,highschool
7,15,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old Asian male with a college education.,109,0,11,30,male,asian,college
7,16,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old Asian male with a graduate school education.,104,5,11,30,male,asian,graduateschool
7,17,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old Asian female with a high school education.,78,26,16,30,female,asian,highschool
7,18,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old Asian female with a college education.,81,27,12,30,female,asian,college
7,19,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 30-year-old Asian female with a graduate school education.,44,50,26,30,female,asian,graduateschool
7,20,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 50-year-old White male with a high school education.,120,0,0,50,male,white,highschool
7,21,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 50-year-old White male with a college education.,120,0,0,50,male,white,college
7,22,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 50-year-old White male with a graduate school education.,117,0,3,50,male,white,graduateschool
7,23,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 50-year-old White female with a high school education.,75,34,11,50,female,white,highschool
7,24,WomanSit,A woman sitting in a tan chair beside of a dog while smiling at the camera.,The man is an actor at a photoshoot.,24,0,76,c,0.79504028,Medium,You are a 50-year-old White female with a college education.,56,55,9,50,female,white,college
