persona;context;statement;option_1;option_2;option_3;selected_option;selected_option_value
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
You are a 30-year-old Black female with a high school education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;b;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;b;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;b;Neither true nor false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;b;Neither true nor false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;b;Neither true nor false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;b;Neither true nor false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;c;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely true;Neither true nor false;Definitely false;b;Neither true nor false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;b;Neither true nor false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;b;Neither true nor false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;c;Definitely false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;a;Neither true nor false
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old Black female with a college education.;A man in a black jacket and blue jeans is holding a white coffee cup.;A man is about to take a sip of coffee from his white coffee mug.;Neither true nor false;Definitely false;Definitely true;a;Neither true nor false
