persona;context;statement;option_1;option_2;option_3;selected_option;selected_option_value
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a high school education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Definitely false;Neither true nor false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely true;Neither true nor false;Definitely false;a;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Definitely true;Neither true nor false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Definitely false;Neither true nor false;Definitely true;c;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
You are a 30-year-old White female with a college education.;A crowd gathers along the handrail of a boardwalk to watch young men leap into the air on the beach sand.;A number of boys are airborne at the beach.;Neither true nor false;Definitely true;Definitely false;b;Definitely true
